时间,合约代码,合约名称,买/卖,开/平,成交量,成交价,费用
2025-01-21 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 6.55, 5.655
2025-01-22 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 6.44, 5.0
2025-01-23 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 41.1, 10.686
2025-01-23 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 39.83, 6.3728
2025-01-24 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1200, 8.41, 13.1196
2025-01-24 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1400, 6.67, 12.1394
2025-01-24 15:00:00, 601138.XSHG, 工业富联, 买, 开, 300, 23.35, 5.604
2025-01-24 15:00:00, 600030.XSHG, 中信证券, 买, 开, 300, 27.54, 6.6096
2025-01-24 15:00:00, 300059.XSHE, 东方财富, 买, 开, 300, 24.09, 5.7816
2025-01-27 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1600, 5.45, 11.336
2025-01-27 15:00:00, 600030.XSHG, 中信证券, 卖, 平, 300, 26.93, 10.5027
2025-01-27 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 40.6, 6.496
2025-01-27 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 300, 21.45, 8.3655
2025-02-07 15:00:00, 601818.XSHG, 光大银行, 买, 开, 2600, 3.75, 7.8
2025-02-07 15:00:00, 600150.XSHG, 中国船舶, 买, 开, 200, 33.74, 5.3984
2025-02-11 15:00:00, 601816.XSHG, 京沪高铁, 卖, 平, 1700, 5.55, 12.2655
2025-02-12 15:00:00, 600150.XSHG, 中国船舶, 卖, 平, 200, 33.31, 8.6606
2025-02-12 15:00:00, 600028.XSHG, 中国石化, 买, 开, 1600, 6.1, 7.808
2025-02-18 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1400, 7.09, 7.9408
2025-02-19 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 39.8, 10.348
2025-02-19 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 7.05, 5.705
2025-02-20 15:00:00, 300059.XSHE, 东方财富, 卖, 平, 300, 23.57, 9.1923
2025-02-21 15:00:00, 601939.XSHG, 建设银行, 买, 开, 900, 8.64, 6.2208
2025-02-24 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1200, 7.9, 12.324
2025-02-25 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 108.8, 14.144
2025-02-25 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 6.86, 5.0
2025-02-25 15:00:00, 601939.XSHG, 建设银行, 买, 开, 200, 8.5, 5.0
2025-02-26 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2400, 5.12, 15.9744
2025-02-26 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1100, 8.54, 12.2122
2025-02-26 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1800, 5.12, 7.3728
2025-02-26 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 39.77, 6.3632
2025-02-26 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 1600, 5.79, 12.0432
2025-02-27 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1800, 5.16, 12.0744
2025-02-27 15:00:00, 601728.XSHG, 中国电信, 买, 开, 1200, 7.9, 7.584
2025-02-27 15:00:00, 601138.XSHG, 工业富联, 买, 开, 400, 21.96, 7.0272
2025-02-28 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 38.91, 10.1166
2025-02-28 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 38.91, 6.2256
2025-03-03 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 6.85, 5.0
2025-03-03 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2000, 5.11, 8.176
2025-03-04 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1500, 6.78, 13.221
2025-03-04 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1400, 6.78, 7.5936
2025-03-04 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1100, 8.45, 7.436
2025-03-05 15:00:00, 601728.XSHG, 中国电信, 卖, 平, 1200, 8.04, 12.5424
2025-03-05 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1300, 7.65, 7.956
2025-03-06 15:00:00, 000333.XSHE, 美的集团, 买, 开, 100, 71.14, 5.6912
2025-03-11 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 400, 20.82, 10.8264
2025-03-12 15:00:00, 601398.XSHG, 工商银行, 买, 开, 300, 6.72, 5.0
2025-03-13 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 6.73, 5.673
2025-03-14 15:00:00, 601728.XSHG, 中国电信, 买, 开, 1400, 7.82, 8.7584
2025-03-17 15:00:00, 600938.XSHG, 中国海油, 卖, 平, 300, 25.72, 10.0308
2025-03-17 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 39.41, 10.2466
2025-03-17 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1300, 7.92, 13.3848
2025-03-17 15:00:00, 600900.XSHG, 长江电力, 买, 开, 300, 27.37, 6.5688
2025-03-17 15:00:00, 601899.XSHG, 紫金矿业, 买, 开, 500, 17.21, 6.884
2025-03-18 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2000, 5.12, 13.312
2025-03-19 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1200, 7.88, 7.5648
2025-03-20 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1500, 6.84, 13.338
2025-03-21 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1100, 8.49, 12.1407
2025-03-21 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1100, 8.49, 7.4712
2025-03-26 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 51.72, 5.0
2025-03-27 15:00:00, 601818.XSHG, 光大银行, 卖, 平, 2600, 3.84, 12.9792
2025-03-27 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 52.06, 7.603
2025-03-27 15:00:00, 601166.XSHG, 兴业银行, 买, 开, 400, 21.5, 6.88
2025-03-27 15:00:00, 601998.XSHG, 中信银行, 买, 开, 1300, 7.25, 7.54
2025-03-28 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 43.22, 11.2372
2025-03-28 15:00:00, 601998.XSHG, 中信银行, 买, 开, 100, 7.11, 5.0
2025-04-01 15:00:00, 601728.XSHG, 中国电信, 卖, 平, 1400, 7.81, 14.2142
2025-04-01 15:00:00, 601998.XSHG, 中信银行, 卖, 平, 1400, 7.11, 12.9402
2025-04-01 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1400, 6.8, 7.616
2025-04-01 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1900, 5.13, 7.7976
2025-04-01 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1800, 5.52, 7.9488
2025-04-02 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1400, 6.85, 12.467
2025-04-02 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1900, 5.17, 12.7699
2025-04-02 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1500, 6.85, 8.22
2025-04-03 15:00:00, 601899.XSHG, 紫金矿业, 卖, 平, 500, 17.11, 11.1215
2025-04-03 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 51.48, 5.0
2025-04-07 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1500, 6.76, 13.182
2025-04-07 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2200, 5.03, 8.8528
2025-04-07 15:00:00, 601988.XSHG, 中国银行, 买, 开, 200, 5.44, 5.0
2025-04-07 15:00:00, 000333.XSHE, 美的集团, 卖, 平, 100, 67.18, 8.7334
2025-04-07 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1200, 7.34, 11.4504
2025-04-07 15:00:00, 601166.XSHG, 兴业银行, 卖, 平, 400, 20.13, 10.4676
2025-04-07 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 48.56, 7.428
2025-04-08 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 2000, 5.47, 14.222
2025-04-08 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 400, 5.11, 6.022
2025-04-08 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1500, 5.47, 6.564
2025-04-08 15:00:00, 601328.XSHG, 交通银行, 买, 开, 1100, 7.34, 6.4592
2025-04-08 15:00:00, 002475.XSHE, 立讯精密, 买, 开, 300, 29.0, 6.96
2025-04-08 15:00:00, 601818.XSHG, 光大银行, 买, 开, 2300, 3.66, 6.7344
2025-04-08 15:00:00, 601881.XSHG, 中国银河, 买, 开, 500, 14.88, 5.952
2025-04-08 15:00:00, 601336.XSHG, 新华保险, 买, 开, 100, 47.52, 5.0
2025-04-09 15:00:00, 601328.XSHG, 交通银行, 卖, 平, 1100, 7.32, 10.4676
2025-04-09 15:00:00, 601939.XSHG, 建设银行, 买, 开, 300, 8.8, 5.0
2025-04-09 15:00:00, 601288.XSHG, 农业银行, 买, 开, 700, 5.08, 5.0
2025-04-10 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1500, 5.38, 10.491
2025-04-10 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 300, 8.74, 6.311
2025-04-10 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 600, 5.08, 6.524
2025-04-10 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1700, 5.38, 7.3168
2025-04-11 15:00:00, 601939.XSHG, 建设银行, 买, 开, 200, 8.79, 5.0
2025-04-11 15:00:00, 001289.XSHE, 龙源电力, 买, 开, 700, 16.74, 9.3744
2025-04-14 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1700, 5.48, 12.1108
2025-04-14 15:00:00, 001289.XSHE, 龙源电力, 卖, 平, 100, 17.08, 5.854
2025-04-14 15:00:00, 000876.XSHE, 新希望, 买, 开, 900, 10.22, 7.3584
2025-04-15 15:00:00, 600276.XSHG, 恒瑞医药, 买, 开, 200, 48.27, 7.7232
2025-04-17 15:00:00, 601818.XSHG, 光大银行, 卖, 平, 2300, 3.82, 11.4218
2025-04-21 15:00:00, 001289.XSHE, 龙源电力, 卖, 平, 600, 16.83, 13.1274
2025-04-22 15:00:00, 601881.XSHG, 中国银河, 卖, 平, 500, 15.94, 10.361
2025-04-22 15:00:00, 601601.XSHG, 中国太保, 买, 开, 300, 30.97, 7.4328
2025-04-23 15:00:00, 601336.XSHG, 新华保险, 卖, 平, 100, 49.47, 7.4735
2025-04-23 15:00:00, 601601.XSHG, 中国太保, 卖, 平, 300, 30.9, 12.051
2025-04-23 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1200, 7.11, 6.8256
2025-04-23 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 300, 9.12, 6.368
2025-04-24 15:00:00, 000876.XSHE, 新希望, 卖, 平, 900, 9.86, 11.5362
2025-04-24 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1100, 8.0, 7.04
2025-04-24 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 36.85, 5.896
2025-04-25 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1800, 5.66, 8.1504
2025-04-25 15:00:00, 601857.XSHG, 中国石油, 买, 开, 200, 7.96, 5.0
2025-04-30 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 7.01, 5.0
2025-05-06 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 6.98, 5.349
2025-05-08 15:00:00, 601899.XSHG, 紫金矿业, 买, 开, 500, 17.76, 7.104
2025-05-09 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 300, 29.55, 11.5245
2025-05-16 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 39.46, 6.3136
2025-05-20 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1800, 5.61, 13.1274
2025-05-20 15:00:00, 601398.XSHG, 工商银行, 买, 开, 300, 7.13, 5.0
2025-05-22 15:00:00, 002475.XSHE, 立讯精密, 卖, 平, 300, 31.77, 12.3903
2025-05-22 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1600, 7.12, 14.8096
2025-05-22 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1400, 7.12, 7.9744
2025-05-23 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 9.08, 5.0
2025-05-26 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1100, 9.04, 12.9272
2025-05-26 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1900, 5.5, 13.585
2025-05-26 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1000, 9.04, 7.232
2025-05-26 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1700, 5.5, 7.48
2025-05-28 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1700, 5.52, 12.1992
2025-05-28 15:00:00, 601899.XSHG, 紫金矿业, 卖, 平, 500, 17.98, 11.687
2025-05-28 15:00:00, 600938.XSHG, 中国海油, 买, 开, 300, 25.68, 6.1632
2025-05-29 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 9.01, 5.0
2025-05-29 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1900, 5.51, 8.3752
2025-06-03 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 38.79, 10.0854
2025-06-03 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 39.17, 10.1842
2025-06-03 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 200, 8.3, 5.83
2025-06-03 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 39.17, 6.2672
2025-06-03 15:00:00, 601728.XSHG, 中国电信, 买, 开, 1100, 7.95, 6.996
2025-06-04 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 39.29, 10.2154
2025-06-04 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 39.29, 6.2864
2025-06-04 15:00:00, 601728.XSHG, 中国电信, 买, 开, 100, 7.89, 5.0
2025-06-05 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 39.3, 10.218
2025-06-05 15:00:00, 600028.XSHG, 中国石化, 买, 开, 1600, 5.72, 7.3216
2025-06-05 15:00:00, 000333.XSHE, 美的集团, 买, 开, 100, 75.25, 6.02
2025-06-10 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1900, 5.62, 13.8814
2025-06-10 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 7.1, 5.0
2025-06-11 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1900, 5.62, 8.5424
2025-06-12 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1500, 7.11, 13.8645
2025-06-13 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1500, 7.09, 8.508
2025-06-18 15:00:00, 600938.XSHG, 中国海油, 买, 开, 100, 27.05, 5.0
2025-06-19 15:00:00, 601728.XSHG, 中国电信, 卖, 平, 1200, 7.84, 12.2304
2025-06-24 15:00:00, 600938.XSHG, 中国海油, 卖, 平, 400, 26.15, 13.598
2025-06-24 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 1600, 5.67, 11.7936
2025-06-24 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 7.63, 5.763
2025-06-24 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 100, 9.48, 5.474
2025-06-25 15:00:00, 000333.XSHE, 美的集团, 卖, 平, 100, 73.18, 9.5134
2025-06-25 15:00:00, 601728.XSHG, 中国电信, 买, 开, 1200, 7.88, 7.5648
2025-06-26 15:00:00, 002475.XSHE, 立讯精密, 买, 开, 200, 32.97, 5.2752
2025-06-27 15:00:00, 601728.XSHG, 中国电信, 卖, 平, 1200, 7.75, 12.09
2025-07-01 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1100, 8.64, 12.3552
2025-07-01 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1700, 5.65, 7.684
2025-07-01 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 41.31, 6.6096
2025-07-01 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 46.45, 7.432
2025-07-03 15:00:00, 601988.XSHG, 中国银行, 买, 开, 300, 5.62, 5.0
2025-07-04 15:00:00, 601816.XSHG, 京沪高铁, 买, 开, 1800, 5.7, 8.208
2025-07-07 15:00:00, 600276.XSHG, 恒瑞医药, 卖, 平, 200, 52.65, 13.689
2025-07-08 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 9.74, 5.0
2025-07-09 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 200, 5.78, 5.578
2025-07-11 15:00:00, 601988.XSHG, 中国银行, 买, 开, 100, 5.69, 5.0
2025-07-15 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 7.8, 5.0
2025-07-18 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1900, 5.69, 14.0543
2025-07-18 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 45.05, 11.713
2025-07-18 15:00:00, 300059.XSHE, 东方财富, 买, 开, 400, 23.52, 7.5264
2025-07-21 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1100, 9.57, 13.6851
2025-07-21 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1100, 9.57, 8.4216
2025-07-21 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 44.85, 7.176
2025-07-22 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 7.6, 5.0
2025-07-22 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 9.43, 5.0
2025-07-23 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1500, 7.65, 14.9175
2025-07-23 15:00:00, 601816.XSHG, 京沪高铁, 卖, 平, 1800, 5.6, 13.104
2025-07-23 15:00:00, 600900.XSHG, 长江电力, 买, 开, 300, 29.18, 7.0032
2025-07-23 15:00:00, 601138.XSHG, 工业富联, 买, 开, 400, 26.58, 8.5056
2025-07-23 15:00:00, 601166.XSHG, 兴业银行, 买, 开, 400, 23.79, 7.6128
2025-07-24 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1800, 7.55, 10.872
2025-08-01 15:00:00, 002475.XSHE, 立讯精密, 卖, 平, 200, 36.64, 9.5264
2025-08-01 15:00:00, 601166.XSHG, 兴业银行, 卖, 平, 400, 22.53, 11.7156
2025-08-04 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 40.74, 10.5924
2025-08-04 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 500, 6.39, 6.5975
2025-08-04 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 40.74, 6.5184
2025-08-04 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 58.21, 5.0
2025-08-05 15:00:00, 300059.XSHE, 东方财富, 卖, 平, 400, 23.63, 12.2876
2025-08-05 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1800, 7.76, 18.1584
2025-08-05 15:00:00, 601728.XSHG, 中国电信, 买, 开, 1600, 7.41, 9.4848
2025-08-05 15:00:00, 603259.XSHG, 药明康德, 买, 开, 100, 93.29, 7.4632
2025-08-06 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1200, 9.58, 14.9448
2025-08-06 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 45.12, 11.7312
2025-08-08 15:00:00, 600760.XSHG, 中航沈飞, 买, 开, 100, 62.68, 5.0144
2025-08-11 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 40.48, 10.5248
2025-08-11 15:00:00, 600760.XSHG, 中航沈飞, 卖, 平, 100, 62.02, 8.101
2025-08-11 15:00:00, 600760.XSHG, 中航沈飞, 买, 开, 100, 62.02, 5.0
2025-08-11 15:00:00, 600019.XSHG, 宝钢股份, 买, 开, 1500, 7.31, 8.772
2025-08-11 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 300, 27.69, 10.7991
2025-08-12 15:00:00, 600019.XSHG, 宝钢股份, 卖, 平, 1500, 7.2, 14.04
2025-08-12 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1400, 7.78, 8.7136
2025-08-12 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1200, 9.51, 9.1296
2025-08-12 15:00:00, 601288.XSHG, 农业银行, 买, 开, 300, 6.85, 5.0
2025-08-12 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 109.36, 8.7488
2025-08-13 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 7.7, 5.0
2025-08-15 15:00:00, 601728.XSHG, 中国电信, 卖, 平, 1600, 7.32, 15.2256
2025-08-18 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1300, 8.58, 8.9232
2025-08-18 15:00:00, 600938.XSHG, 中国海油, 买, 开, 400, 25.57, 8.1824
2025-08-20 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1500, 7.57, 14.7615
2025-08-22 15:00:00, 300059.XSHE, 东方财富, 买, 开, 400, 27.85, 8.912
2025-08-25 15:00:00, 600760.XSHG, 中航沈飞, 卖, 平, 100, 64.19, 8.3447
2025-08-25 15:00:00, 002475.XSHE, 立讯精密, 买, 开, 100, 42.95, 5.0
2025-08-26 15:00:00, 600938.XSHG, 中国海油, 卖, 平, 400, 26.0, 13.52
2025-08-26 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1800, 7.55, 10.872
2025-08-27 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1200, 9.03, 14.0868
2025-08-28 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 58.84, 7.942
2025-08-28 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1300, 8.64, 14.6016
2025-08-28 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 500, 7.38, 6.845
2025-08-28 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 300, 7.02, 6.053
2025-08-28 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1000, 9.03, 7.224
2025-08-29 15:00:00, 601288.XSHG, 农业银行, 买, 开, 300, 7.02, 5.0
2025-08-29 15:00:00, 601988.XSHG, 中国银行, 买, 开, 2200, 5.52, 9.7152
2025-09-01 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 40.97, 6.5552
2025-09-04 15:00:00, 300059.XSHE, 东方财富, 卖, 平, 400, 26.21, 13.6292
2025-09-05 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 106.54, 13.8502
2025-09-08 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 100, 51.4, 7.57
2025-09-08 15:00:00, 601899.XSHG, 紫金矿业, 买, 开, 400, 24.64, 7.8848
2025-09-09 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1200, 7.43, 7.1328
2025-09-10 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 200, 7.29, 5.729
2025-09-11 15:00:00, 603259.XSHG, 药明康德, 卖, 平, 100, 104.65, 13.6045
2025-09-11 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1200, 8.73, 8.3808
2025-09-12 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 2500, 7.48, 24.31
2025-09-12 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1200, 8.69, 13.5564
2025-09-12 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1800, 7.48, 10.7712
2025-09-12 15:00:00, 601288.XSHG, 农业银行, 买, 开, 300, 7.24, 5.0
2025-09-12 15:00:00, 601939.XSHG, 建设银行, 买, 开, 400, 9.12, 5.0
2025-09-15 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 300, 7.43, 6.1145
2025-09-15 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 300, 7.16, 6.074
2025-09-15 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 38.89, 10.1114
2025-09-16 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1500, 7.04, 13.728
2025-09-16 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1500, 7.04, 8.448
2025-09-16 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 100, 9.01, 5.4505
2025-09-16 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 107.0, 8.56
2025-09-17 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 106.74, 13.8762
2025-09-17 15:00:00, 601288.XSHG, 农业银行, 买, 开, 100, 6.96, 5.0
2025-09-17 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 106.74, 8.5392
2025-09-19 15:00:00, 601288.XSHG, 农业银行, 买, 开, 100, 6.65, 5.0
2025-09-19 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1600, 6.65, 13.832
2025-09-22 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2400, 6.49, 12.4608
2025-09-22 15:00:00, 601939.XSHG, 建设银行, 买, 开, 600, 8.59, 5.0
2025-09-22 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 2200, 5.21, 14.9006
2025-09-23 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 100, 70.87, 9.2131
2025-09-23 15:00:00, 600938.XSHG, 中国海油, 买, 开, 300, 26.11, 6.2664
2025-09-24 15:00:00, 002594.XSHE, 比亚迪, 买, 开, 100, 105.71, 8.4568
2025-09-29 15:00:00, 002594.XSHE, 比亚迪, 卖, 平, 100, 108.61, 14.1193
2025-09-29 15:00:00, 600938.XSHG, 中国海油, 买, 开, 100, 26.4, 5.0
2025-09-30 15:00:00, 600938.XSHG, 中国海油, 卖, 平, 400, 26.13, 13.5876
2025-09-30 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 700, 8.61, 8.0135
2025-10-09 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 7.31, 5.0
2025-10-09 15:00:00, 601318.XSHG, 中国平安, 买, 开, 200, 55.04, 8.8064
2025-10-09 15:00:00, 000333.XSHE, 美的集团, 买, 开, 100, 72.63, 5.8104
2025-10-10 15:00:00, 601658.XSHG, 邮储银行, 买, 开, 3100, 5.66, 14.0368
2025-10-13 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 200, 63.48, 16.5048
2025-10-13 15:00:00, 002475.XSHE, 立讯精密, 卖, 平, 100, 57.75, 7.8875
2025-10-13 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 300, 7.27, 6.0905
2025-10-13 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1800, 5.2, 7.488
2025-10-14 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2500, 7.13, 23.1725
2025-10-14 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 107.6, 13.988
2025-10-14 15:00:00, 600938.XSHG, 中国海油, 买, 开, 500, 26.52, 10.608
2025-10-15 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1200, 8.95, 13.962
2025-10-15 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 200, 57.81, 15.0306
2025-10-15 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 107.12, 8.5696
2025-10-16 15:00:00, 601728.XSHG, 中国电信, 买, 开, 1800, 6.83, 9.8352
2025-10-20 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1800, 5.36, 12.5424
2025-10-21 15:00:00, 600900.XSHG, 长江电力, 买, 开, 400, 27.91, 8.9312
2025-10-22 15:00:00, 601899.XSHG, 紫金矿业, 卖, 平, 400, 29.45, 15.314
2025-10-22 15:00:00, 601318.XSHG, 中国平安, 买, 开, 200, 58.21, 9.3136
2025-10-23 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 106.69, 13.8697
2025-10-23 15:00:00, 600276.XSHG, 恒瑞医药, 买, 开, 100, 65.14, 5.2112
2025-10-23 15:00:00, 600000.XSHG, 浦发银行, 买, 开, 900, 12.97, 9.3384
