时间,合约代码,合约名称,最新价,多/空,仓位,开仓均价,市值,累计盈亏,保证金,费用
2020-03-27 15:30:00, 601800.XSHG, 中国交建, 8.39, --, 900, 8.19, 7551.0, 180.0, --, 0
2020-03-30 15:30:00, 601988.XSHG, 中国银行, 3.52, --, 2200, 3.5745, 7744.0, -120.0, --, 0
2020-03-30 15:30:00, 601288.XSHG, 农业银行, 3.41, --, 2300, 3.4196, 7843.0, -22.0, --, 0
2020-03-30 15:30:00, 600028.XSHG, 中国石化, 4.47, --, 1700, 4.55, 7599.0, -136.0, --, 0
2020-03-30 15:30:00, 601939.XSHG, 建设银行, 6.47, --, 1200, 6.21, 7764.0, 312.0, --, 0
2020-03-30 15:30:00, 601006.XSHG, 大秦铁路, 6.8, --, 900, 6.79, 6120.0, 9.0, --, 0
2020-03-30 15:30:00, 600406.XSHG, 国电南瑞, 20.05, --, 300, 19.86, 6015.0, 57.0, --, 0
2020-03-30 15:30:00, 601727.XSHG, 上海电气, 4.65, --, 1300, 4.81, 6045.0, -208.0, --, 0
2020-03-30 15:30:00, 002493.XSHE, 荣盛石化, 10.5, --, 600, 10.45, 6300.0, 30.0, --, 0
2020-03-30 15:30:00, 601669.XSHG, 中国电建, 4.03, --, 1500, 4.05, 6045.0, -30.0, --, 0
2020-03-30 15:30:00, 601800.XSHG, 中国交建, 8.43, --, 900, 8.19, 7587.0, 216.0, --, 0
2020-03-31 15:30:00, 601988.XSHG, 中国银行, 3.48, --, 2200, 3.5745, 7656.0, -208.0, --, 0
2020-03-31 15:30:00, 600028.XSHG, 中国石化, 4.43, --, 1700, 4.55, 7531.0, -204.0, --, 0
2020-03-31 15:30:00, 601006.XSHG, 大秦铁路, 6.8, --, 900, 6.79, 6120.0, 9.0, --, 0
2020-03-31 15:30:00, 600406.XSHG, 国电南瑞, 19.75, --, 300, 19.86, 5925.0, -33.0, --, 0
2020-03-31 15:30:00, 601727.XSHG, 上海电气, 4.6, --, 1300, 4.81, 5980.0, -273.0, --, 0
2020-03-31 15:30:00, 002493.XSHE, 荣盛石化, 10.95, --, 600, 10.45, 6570.0, 300.0, --, 0
2020-03-31 15:30:00, 601669.XSHG, 中国电建, 3.94, --, 1500, 4.05, 5910.0, -165.0, --, 0
2020-03-31 15:30:00, 601800.XSHG, 中国交建, 8.26, --, 900, 8.19, 7434.0, 63.0, --, 0
2020-03-31 15:30:00, 601857.XSHG, 中国石油, 4.62, --, 1700, 4.62, 7854.0, 0, --, 6.2832
2020-03-31 15:30:00, 600585.XSHG, 海螺水泥, 55.1, --, 100, 55.1, 5510.0, 0, --, 5.0
2020-04-01 15:30:00, 601988.XSHG, 中国银行, 3.48, --, 2200, 3.5745, 7656.0, -208.0, --, 0
2020-04-01 15:30:00, 600028.XSHG, 中国石化, 4.39, --, 1700, 4.55, 7463.0, -272.0, --, 0
2020-04-01 15:30:00, 601006.XSHG, 大秦铁路, 6.73, --, 900, 6.79, 6057.0, -54.0, --, 0
2020-04-01 15:30:00, 600406.XSHG, 国电南瑞, 19.3, --, 300, 19.86, 5790.0, -168.0, --, 0
2020-04-01 15:30:00, 601727.XSHG, 上海电气, 4.64, --, 1300, 4.81, 6032.0, -221.0, --, 0
2020-04-01 15:30:00, 002493.XSHE, 荣盛石化, 10.56, --, 600, 10.45, 6336.0, 66.0, --, 0
2020-04-01 15:30:00, 601669.XSHG, 中国电建, 3.85, --, 1500, 4.05, 5775.0, -300.0, --, 0
2020-04-01 15:30:00, 601800.XSHG, 中国交建, 8.1, --, 900, 8.19, 7290.0, -81.0, --, 0
2020-04-01 15:30:00, 601857.XSHG, 中国石油, 4.55, --, 1700, 4.62, 7735.0, -119.0, --, 0
2020-04-02 15:30:00, 601988.XSHG, 中国银行, 3.5, --, 2200, 3.5745, 7700.0, -164.0, --, 0
2020-04-02 15:30:00, 600028.XSHG, 中国石化, 4.55, --, 1700, 4.55, 7735.0, 0, --, 0
2020-04-02 15:30:00, 601006.XSHG, 大秦铁路, 6.8, --, 900, 6.79, 6120.0, 9.0, --, 0
2020-04-02 15:30:00, 600406.XSHG, 国电南瑞, 19.51, --, 300, 19.86, 5853.0, -105.0, --, 0
2020-04-02 15:30:00, 601727.XSHG, 上海电气, 4.69, --, 1300, 4.81, 6097.0, -156.0, --, 0
2020-04-02 15:30:00, 002493.XSHE, 荣盛石化, 10.8, --, 600, 10.45, 6480.0, 210.0, --, 0
2020-04-02 15:30:00, 601800.XSHG, 中国交建, 8.19, --, 900, 8.19, 7371.0, 0, --, 0
2020-04-02 15:30:00, 601857.XSHG, 中国石油, 4.71, --, 1700, 4.62, 8007.0, 153.0, --, 0
2020-04-02 15:30:00, 600036.XSHG, 招商银行, 32.34, --, 200, 32.34, 6468.0, 0, --, 5.1744
2020-04-03 15:30:00, 601988.XSHG, 中国银行, 3.49, --, 2200, 3.5745, 7678.0, -186.0, --, 0
2020-04-03 15:30:00, 600028.XSHG, 中国石化, 4.46, --, 1700, 4.55, 7582.0, -153.0, --, 0
2020-04-03 15:30:00, 601006.XSHG, 大秦铁路, 6.78, --, 900, 6.79, 6102.0, -9.0, --, 0
2020-04-03 15:30:00, 600406.XSHG, 国电南瑞, 19.31, --, 300, 19.86, 5793.0, -165.0, --, 0
2020-04-03 15:30:00, 601727.XSHG, 上海电气, 4.63, --, 1300, 4.81, 6019.0, -234.0, --, 0
2020-04-03 15:30:00, 002493.XSHE, 荣盛石化, 10.99, --, 600, 10.45, 6594.0, 324.0, --, 0
2020-04-03 15:30:00, 601800.XSHG, 中国交建, 8.01, --, 900, 8.19, 7209.0, -162.0, --, 0
2020-04-03 15:30:00, 601857.XSHG, 中国石油, 4.63, --, 1700, 4.62, 7871.0, 17.0, --, 0
2020-04-03 15:30:00, 600036.XSHG, 招商银行, 32.15, --, 200, 32.34, 6430.0, -38.0, --, 0
2020-04-03 15:30:00, 601088.XSHG, 中国神华, 16.12, --, 400, 16.12, 6448.0, 0, --, 5.1584
2020-04-07 15:30:00, 600028.XSHG, 中国石化, 4.51, --, 1700, 4.55, 7667.0, -68.0, --, 0
2020-04-07 15:30:00, 601006.XSHG, 大秦铁路, 6.88, --, 900, 6.79, 6192.0, 81.0, --, 0
2020-04-07 15:30:00, 600406.XSHG, 国电南瑞, 20.04, --, 300, 19.86, 6012.0, 54.0, --, 0
2020-04-07 15:30:00, 601727.XSHG, 上海电气, 4.72, --, 1300, 4.81, 6136.0, -117.0, --, 0
2020-04-07 15:30:00, 002493.XSHE, 荣盛石化, 11.02, --, 600, 10.45, 6612.0, 342.0, --, 0
2020-04-07 15:30:00, 601800.XSHG, 中国交建, 8.25, --, 900, 8.19, 7425.0, 54.0, --, 0
2020-04-07 15:30:00, 601857.XSHG, 中国石油, 4.67, --, 1700, 4.62, 7939.0, 85.0, --, 0
2020-04-07 15:30:00, 600036.XSHG, 招商银行, 32.52, --, 200, 32.34, 6504.0, 36.0, --, 0
2020-04-07 15:30:00, 601088.XSHG, 中国神华, 16.14, --, 400, 16.12, 6456.0, 8.0, --, 0
2020-04-07 15:30:00, 600900.XSHG, 长江电力, 17.25, --, 500, 17.25, 8625.0, 0, --, 6.9
2020-04-08 15:30:00, 600028.XSHG, 中国石化, 4.5, --, 1700, 4.55, 7650.0, -85.0, --, 0
2020-04-08 15:30:00, 601006.XSHG, 大秦铁路, 6.87, --, 900, 6.79, 6183.0, 72.0, --, 0
2020-04-08 15:30:00, 600406.XSHG, 国电南瑞, 20.06, --, 300, 19.86, 6018.0, 60.0, --, 0
2020-04-08 15:30:00, 601727.XSHG, 上海电气, 4.69, --, 1300, 4.81, 6097.0, -156.0, --, 0
2020-04-08 15:30:00, 002493.XSHE, 荣盛石化, 10.93, --, 600, 10.45, 6558.0, 288.0, --, 0
2020-04-08 15:30:00, 601800.XSHG, 中国交建, 8.24, --, 900, 8.19, 7416.0, 45.0, --, 0
2020-04-08 15:30:00, 601857.XSHG, 中国石油, 4.64, --, 1700, 4.62, 7888.0, 34.0, --, 0
2020-04-08 15:30:00, 600036.XSHG, 招商银行, 32.22, --, 200, 32.34, 6444.0, -24.0, --, 0
2020-04-08 15:30:00, 601088.XSHG, 中国神华, 16.14, --, 400, 16.12, 6456.0, 8.0, --, 0
2020-04-08 15:30:00, 600900.XSHG, 长江电力, 17.21, --, 500, 17.25, 8605.0, -20.0, --, 0
2020-04-09 15:30:00, 601006.XSHG, 大秦铁路, 6.86, --, 900, 6.79, 6174.0, 63.0, --, 0
2020-04-09 15:30:00, 600406.XSHG, 国电南瑞, 20.52, --, 300, 19.86, 6156.0, 198.0, --, 0
2020-04-09 15:30:00, 601727.XSHG, 上海电气, 4.69, --, 1300, 4.81, 6097.0, -156.0, --, 0
2020-04-09 15:30:00, 002493.XSHE, 荣盛石化, 10.94, --, 600, 10.45, 6564.0, 294.0, --, 0
2020-04-09 15:30:00, 601800.XSHG, 中国交建, 8.2, --, 900, 8.19, 7380.0, 9.0, --, 0
2020-04-09 15:30:00, 601857.XSHG, 中国石油, 4.65, --, 1700, 4.62, 7905.0, 51.0, --, 0
2020-04-09 15:30:00, 600036.XSHG, 招商银行, 32.3, --, 200, 32.34, 6460.0, -8.0, --, 0
2020-04-09 15:30:00, 601088.XSHG, 中国神华, 16.0, --, 400, 16.12, 6400.0, -48.0, --, 0
2020-04-09 15:30:00, 600900.XSHG, 长江电力, 17.06, --, 500, 17.25, 8530.0, -95.0, --, 0
2020-04-10 15:30:00, 601727.XSHG, 上海电气, 4.61, --, 1300, 4.81, 5993.0, -260.0, --, 0
2020-04-10 15:30:00, 002493.XSHE, 荣盛石化, 11.0, --, 600, 10.45, 6600.0, 330.0, --, 0
2020-04-10 15:30:00, 601800.XSHG, 中国交建, 8.11, --, 900, 8.19, 7299.0, -72.0, --, 0
2020-04-10 15:30:00, 601857.XSHG, 中国石油, 4.6, --, 1700, 4.62, 7820.0, -34.0, --, 0
2020-04-10 15:30:00, 600036.XSHG, 招商银行, 32.1, --, 200, 32.34, 6420.0, -48.0, --, 0
2020-04-10 15:30:00, 601088.XSHG, 中国神华, 15.89, --, 400, 16.12, 6356.0, -92.0, --, 0
2020-04-10 15:30:00, 600900.XSHG, 长江电力, 17.05, --, 500, 17.25, 8525.0, -100.0, --, 0
2020-04-10 15:30:00, 601398.XSHG, 工商银行, 5.11, --, 1300, 5.11, 6643.0, 0, --, 5.3144
2020-04-10 15:30:00, 601939.XSHG, 建设银行, 6.37, --, 1000, 6.37, 6370.0, 0, --, 5.096
2020-04-13 15:30:00, 601727.XSHG, 上海电气, 4.62, --, 1300, 4.81, 6006.0, -247.0, --, 0
2020-04-13 15:30:00, 002493.XSHE, 荣盛石化, 11.14, --, 600, 10.45, 6684.0, 414.0, --, 0
2020-04-13 15:30:00, 601800.XSHG, 中国交建, 8.1, --, 900, 8.19, 7290.0, -81.0, --, 0
2020-04-13 15:30:00, 601857.XSHG, 中国石油, 4.58, --, 1700, 4.62, 7786.0, -68.0, --, 0
2020-04-13 15:30:00, 601088.XSHG, 中国神华, 15.85, --, 400, 16.12, 6340.0, -108.0, --, 0
2020-04-13 15:30:00, 600900.XSHG, 长江电力, 17.11, --, 500, 17.25, 8555.0, -70.0, --, 0
2020-04-13 15:30:00, 601398.XSHG, 工商银行, 5.1, --, 1300, 5.11, 6630.0, -13.0, --, 0
2020-04-13 15:30:00, 601939.XSHG, 建设银行, 6.32, --, 1000, 6.37, 6320.0, -50.0, --, 0
2020-04-14 15:30:00, 601727.XSHG, 上海电气, 4.64, --, 1300, 4.81, 6032.0, -221.0, --, 0
2020-04-14 15:30:00, 002493.XSHE, 荣盛石化, 11.31, --, 600, 10.45, 6786.0, 516.0, --, 0
2020-04-14 15:30:00, 601800.XSHG, 中国交建, 8.18, --, 900, 8.19, 7362.0, -9.0, --, 0
2020-04-14 15:30:00, 601857.XSHG, 中国石油, 4.59, --, 1700, 4.62, 7803.0, -51.0, --, 0
2020-04-14 15:30:00, 600900.XSHG, 长江电力, 17.23, --, 500, 17.25, 8615.0, -10.0, --, 0
2020-04-14 15:30:00, 601398.XSHG, 工商银行, 5.12, --, 1300, 5.11, 6656.0, 13.0, --, 0
2020-04-14 15:30:00, 601939.XSHG, 建设银行, 6.36, --, 1000, 6.37, 6360.0, -10.0, --, 0
2020-04-14 15:30:00, 601319.XSHG, 中国人保, 6.38, --, 1000, 6.38, 6380.0, 0, --, 5.104
2020-04-14 15:30:00, 600031.XSHG, 三一重工, 19.82, --, 300, 19.82, 5946.0, 0, --, 5.0
2020-04-15 15:30:00, 601727.XSHG, 上海电气, 4.6, --, 1300, 4.81, 5980.0, -273.0, --, 0
2020-04-15 15:30:00, 002493.XSHE, 荣盛石化, 11.73, --, 600, 10.45, 7038.0, 768.0, --, 0
2020-04-15 15:30:00, 601800.XSHG, 中国交建, 8.08, --, 900, 8.19, 7272.0, -99.0, --, 0
2020-04-15 15:30:00, 601857.XSHG, 中国石油, 4.55, --, 1700, 4.62, 7735.0, -119.0, --, 0
2020-04-15 15:30:00, 600900.XSHG, 长江电力, 17.07, --, 500, 17.25, 8535.0, -90.0, --, 0
2020-04-15 15:30:00, 601398.XSHG, 工商银行, 5.13, --, 1300, 5.11, 6669.0, 26.0, --, 0
2020-04-15 15:30:00, 601939.XSHG, 建设银行, 6.34, --, 1000, 6.37, 6340.0, -30.0, --, 0
2020-04-15 15:30:00, 601319.XSHG, 中国人保, 6.31, --, 1000, 6.38, 6310.0, -70.0, --, 0
2020-04-15 15:30:00, 600031.XSHG, 三一重工, 19.21, --, 300, 19.82, 5763.0, -183.0, --, 0
2020-04-16 15:30:00, 601727.XSHG, 上海电气, 4.83, --, 1300, 4.81, 6279.0, 26.0, --, 0
2020-04-16 15:30:00, 002493.XSHE, 荣盛石化, 11.6, --, 600, 10.45, 6960.0, 690.0, --, 0
2020-04-16 15:30:00, 601800.XSHG, 中国交建, 8.07, --, 900, 8.19, 7263.0, -108.0, --, 0
2020-04-16 15:30:00, 601857.XSHG, 中国石油, 4.53, --, 1700, 4.62, 7701.0, -153.0, --, 0
2020-04-16 15:30:00, 600900.XSHG, 长江电力, 17.15, --, 500, 17.25, 8575.0, -50.0, --, 0
2020-04-16 15:30:00, 601398.XSHG, 工商银行, 5.12, --, 1300, 5.11, 6656.0, 13.0, --, 0
2020-04-16 15:30:00, 601939.XSHG, 建设银行, 6.34, --, 1100, 6.3673, 6974.0, -30.0, --, 5.0
2020-04-16 15:30:00, 601319.XSHG, 中国人保, 6.28, --, 1000, 6.38, 6280.0, -100.0, --, 0
2020-04-16 15:30:00, 600031.XSHG, 三一重工, 19.16, --, 300, 19.82, 5748.0, -198.0, --, 0
2020-04-17 15:30:00, 601727.XSHG, 上海电气, 4.76, --, 1300, 4.81, 6188.0, -65.0, --, 0
2020-04-17 15:30:00, 002493.XSHE, 荣盛石化, 11.91, --, 600, 10.45, 7146.0, 876.0, --, 0
2020-04-17 15:30:00, 601800.XSHG, 中国交建, 8.35, --, 900, 8.19, 7515.0, 144.0, --, 0
2020-04-17 15:30:00, 601857.XSHG, 中国石油, 4.55, --, 1700, 4.62, 7735.0, -119.0, --, 0
2020-04-17 15:30:00, 600900.XSHG, 长江电力, 17.12, --, 500, 17.25, 8560.0, -65.0, --, 0
2020-04-17 15:30:00, 601398.XSHG, 工商银行, 5.15, --, 1300, 5.11, 6695.0, 52.0, --, 0
2020-04-17 15:30:00, 601939.XSHG, 建设银行, 6.35, --, 1100, 6.3673, 6985.0, -19.0, --, 0
2020-04-17 15:30:00, 601319.XSHG, 中国人保, 6.39, --, 1000, 6.38, 6390.0, 10.0, --, 0
2020-04-17 15:30:00, 600031.XSHG, 三一重工, 19.6, --, 300, 19.82, 5880.0, -66.0, --, 0
2020-04-17 15:30:00, 601988.XSHG, 中国银行, 3.58, --, 1900, 3.58, 6802.0, 0, --, 5.4416
2020-04-20 15:30:00, 601727.XSHG, 上海电气, 4.91, --, 1300, 4.81, 6383.0, 130.0, --, 0
2020-04-20 15:30:00, 002493.XSHE, 荣盛石化, 11.7, --, 600, 10.45, 7020.0, 750.0, --, 0
2020-04-20 15:30:00, 601800.XSHG, 中国交建, 8.33, --, 900, 8.19, 7497.0, 126.0, --, 0
2020-04-20 15:30:00, 601857.XSHG, 中国石油, 4.55, --, 1700, 4.62, 7735.0, -119.0, --, 0
2020-04-20 15:30:00, 600900.XSHG, 长江电力, 17.0, --, 500, 17.25, 8500.0, -125.0, --, 0
2020-04-20 15:30:00, 601398.XSHG, 工商银行, 5.12, --, 1300, 5.11, 6656.0, 13.0, --, 0
2020-04-20 15:30:00, 601939.XSHG, 建设银行, 6.31, --, 1100, 6.3673, 6941.0, -63.0, --, 0
2020-04-20 15:30:00, 601319.XSHG, 中国人保, 6.4, --, 1000, 6.38, 6400.0, 20.0, --, 0
2020-04-20 15:30:00, 600031.XSHG, 三一重工, 19.63, --, 300, 19.82, 5889.0, -57.0, --, 0
2020-04-20 15:30:00, 601988.XSHG, 中国银行, 3.55, --, 1900, 3.58, 6745.0, -57.0, --, 0
2020-04-21 15:30:00, 601727.XSHG, 上海电气, 4.92, --, 1300, 4.81, 6396.0, 143.0, --, 0
2020-04-21 15:30:00, 002493.XSHE, 荣盛石化, 11.71, --, 600, 10.45, 7026.0, 756.0, --, 0
2020-04-21 15:30:00, 601800.XSHG, 中国交建, 8.29, --, 900, 8.19, 7461.0, 90.0, --, 0
2020-04-21 15:30:00, 601857.XSHG, 中国石油, 4.51, --, 1700, 4.62, 7667.0, -187.0, --, 0
2020-04-21 15:30:00, 600900.XSHG, 长江电力, 17.09, --, 500, 17.25, 8545.0, -80.0, --, 0
2020-04-21 15:30:00, 601398.XSHG, 工商银行, 5.08, --, 1300, 5.11, 6604.0, -39.0, --, 0
2020-04-21 15:30:00, 601939.XSHG, 建设银行, 6.25, --, 1100, 6.3673, 6875.0, -129.0, --, 0
2020-04-21 15:30:00, 601319.XSHG, 中国人保, 6.31, --, 1000, 6.38, 6310.0, -70.0, --, 0
2020-04-21 15:30:00, 600031.XSHG, 三一重工, 19.5, --, 300, 19.82, 5850.0, -96.0, --, 0
2020-04-21 15:30:00, 601988.XSHG, 中国银行, 3.56, --, 1900, 3.58, 6764.0, -38.0, --, 0
2020-04-22 15:30:00, 601727.XSHG, 上海电气, 4.9, --, 1300, 4.81, 6370.0, 117.0, --, 0
2020-04-22 15:30:00, 002493.XSHE, 荣盛石化, 11.97, --, 600, 10.45, 7182.0, 912.0, --, 0
2020-04-22 15:30:00, 601800.XSHG, 中国交建, 8.22, --, 900, 8.19, 7398.0, 27.0, --, 0
2020-04-22 15:30:00, 601857.XSHG, 中国石油, 4.46, --, 1700, 4.62, 7582.0, -272.0, --, 0
2020-04-22 15:30:00, 600900.XSHG, 长江电力, 17.22, --, 500, 17.25, 8610.0, -15.0, --, 0
2020-04-22 15:30:00, 601398.XSHG, 工商银行, 5.09, --, 1300, 5.11, 6617.0, -26.0, --, 0
2020-04-22 15:30:00, 601939.XSHG, 建设银行, 6.26, --, 1100, 6.3673, 6886.0, -118.0, --, 0
2020-04-22 15:30:00, 601319.XSHG, 中国人保, 6.31, --, 1000, 6.38, 6310.0, -70.0, --, 0
2020-04-22 15:30:00, 600031.XSHG, 三一重工, 19.5, --, 300, 19.82, 5850.0, -96.0, --, 0
2020-04-22 15:30:00, 601988.XSHG, 中国银行, 3.53, --, 1900, 3.58, 6707.0, -95.0, --, 0
2020-04-23 15:30:00, 601727.XSHG, 上海电气, 4.92, --, 1300, 4.81, 6396.0, 143.0, --, 0
2020-04-23 15:30:00, 002493.XSHE, 荣盛石化, 11.93, --, 600, 10.45, 7158.0, 888.0, --, 0
2020-04-23 15:30:00, 601800.XSHG, 中国交建, 8.12, --, 900, 8.19, 7308.0, -63.0, --, 0
2020-04-23 15:30:00, 601857.XSHG, 中国石油, 4.55, --, 1700, 4.62, 7735.0, -119.0, --, 0
2020-04-23 15:30:00, 600900.XSHG, 长江电力, 17.3, --, 500, 17.25, 8650.0, 25.0, --, 0
2020-04-23 15:30:00, 601398.XSHG, 工商银行, 5.07, --, 1300, 5.11, 6591.0, -52.0, --, 0
2020-04-23 15:30:00, 601939.XSHG, 建设银行, 6.21, --, 1100, 6.3673, 6831.0, -173.0, --, 0
2020-04-23 15:30:00, 601319.XSHG, 中国人保, 6.27, --, 1000, 6.38, 6270.0, -110.0, --, 0
2020-04-23 15:30:00, 600031.XSHG, 三一重工, 19.11, --, 300, 19.82, 5733.0, -213.0, --, 0
2020-04-23 15:30:00, 601988.XSHG, 中国银行, 3.46, --, 1900, 3.58, 6574.0, -228.0, --, 0
2020-04-24 15:30:00, 601727.XSHG, 上海电气, 4.88, --, 1300, 4.81, 6344.0, 91.0, --, 0
2020-04-24 15:30:00, 002493.XSHE, 荣盛石化, 11.95, --, 600, 10.45, 7170.0, 900.0, --, 0
2020-04-24 15:30:00, 601800.XSHG, 中国交建, 8.07, --, 900, 8.19, 7263.0, -108.0, --, 0
2020-04-24 15:30:00, 601857.XSHG, 中国石油, 4.48, --, 1700, 4.62, 7616.0, -238.0, --, 0
2020-04-24 15:30:00, 600900.XSHG, 长江电力, 17.53, --, 500, 17.25, 8765.0, 140.0, --, 0
2020-04-24 15:30:00, 601398.XSHG, 工商银行, 5.05, --, 1300, 5.11, 6565.0, -78.0, --, 0
2020-04-24 15:30:00, 601939.XSHG, 建设银行, 6.2, --, 1100, 6.3673, 6820.0, -184.0, --, 0
2020-04-24 15:30:00, 601319.XSHG, 中国人保, 6.17, --, 1000, 6.38, 6170.0, -210.0, --, 0
2020-04-24 15:30:00, 600031.XSHG, 三一重工, 19.2, --, 300, 19.82, 5760.0, -186.0, --, 0
2020-04-24 15:30:00, 601988.XSHG, 中国银行, 3.43, --, 1900, 3.58, 6517.0, -285.0, --, 0
2020-04-27 15:30:00, 601727.XSHG, 上海电气, 4.83, --, 1300, 4.81, 6279.0, 26.0, --, 0
2020-04-27 15:30:00, 002493.XSHE, 荣盛石化, 11.82, --, 600, 10.45, 7092.0, 822.0, --, 0
2020-04-27 15:30:00, 601800.XSHG, 中国交建, 8.08, --, 900, 8.19, 7272.0, -99.0, --, 0
2020-04-27 15:30:00, 601857.XSHG, 中国石油, 4.45, --, 1700, 4.62, 7565.0, -289.0, --, 0
2020-04-27 15:30:00, 600900.XSHG, 长江电力, 17.61, --, 500, 17.25, 8805.0, 180.0, --, 0
2020-04-27 15:30:00, 601398.XSHG, 工商银行, 5.09, --, 1300, 5.11, 6617.0, -26.0, --, 0
2020-04-27 15:30:00, 601939.XSHG, 建设银行, 6.26, --, 1100, 6.3673, 6886.0, -118.0, --, 0
2020-04-27 15:30:00, 601319.XSHG, 中国人保, 6.18, --, 1000, 6.38, 6180.0, -200.0, --, 0
2020-04-27 15:30:00, 600031.XSHG, 三一重工, 19.37, --, 300, 19.82, 5811.0, -135.0, --, 0
2020-04-27 15:30:00, 601988.XSHG, 中国银行, 3.44, --, 1900, 3.58, 6536.0, -266.0, --, 0
2020-04-28 15:30:00, 601727.XSHG, 上海电气, 4.84, --, 1300, 4.81, 6292.0, 39.0, --, 0
2020-04-28 15:30:00, 002493.XSHE, 荣盛石化, 11.8, --, 600, 10.45, 7080.0, 810.0, --, 0
2020-04-28 15:30:00, 601800.XSHG, 中国交建, 7.9, --, 900, 8.19, 7110.0, -261.0, --, 0
2020-04-28 15:30:00, 600900.XSHG, 长江电力, 17.75, --, 500, 17.25, 8875.0, 250.0, --, 0
2020-04-28 15:30:00, 601398.XSHG, 工商银行, 5.11, --, 1300, 5.11, 6643.0, 0, --, 0
2020-04-28 15:30:00, 601939.XSHG, 建设银行, 6.27, --, 1100, 6.3673, 6897.0, -107.0, --, 0
2020-04-28 15:30:00, 601319.XSHG, 中国人保, 6.15, --, 1000, 6.38, 6150.0, -230.0, --, 0
2020-04-28 15:30:00, 600031.XSHG, 三一重工, 19.78, --, 300, 19.82, 5934.0, -12.0, --, 0
2020-04-28 15:30:00, 601988.XSHG, 中国银行, 3.43, --, 1900, 3.58, 6517.0, -285.0, --, 0
2020-04-29 15:30:00, 601727.XSHG, 上海电气, 4.87, --, 1300, 4.81, 6331.0, 78.0, --, 0
2020-04-29 15:30:00, 002493.XSHE, 荣盛石化, 11.9, --, 600, 10.45, 7140.0, 870.0, --, 0
2020-04-29 15:30:00, 601800.XSHG, 中国交建, 7.89, --, 900, 8.19, 7101.0, -270.0, --, 0
2020-04-29 15:30:00, 600900.XSHG, 长江电力, 17.61, --, 500, 17.25, 8805.0, 180.0, --, 0
2020-04-29 15:30:00, 601398.XSHG, 工商银行, 5.15, --, 1300, 5.11, 6695.0, 52.0, --, 0
2020-04-29 15:30:00, 601939.XSHG, 建设银行, 6.42, --, 1100, 6.3673, 7062.0, 58.0, --, 0
2020-04-29 15:30:00, 601319.XSHG, 中国人保, 6.22, --, 1000, 6.38, 6220.0, -160.0, --, 0
2020-04-29 15:30:00, 601988.XSHG, 中国银行, 3.46, --, 1900, 3.58, 6574.0, -228.0, --, 0
2020-04-29 15:30:00, 600028.XSHG, 中国石化, 4.44, --, 1400, 4.44, 6216.0, 0, --, 5.0
2020-04-30 15:30:00, 601727.XSHG, 上海电气, 4.85, --, 1300, 4.81, 6305.0, 52.0, --, 0
2020-04-30 15:30:00, 002493.XSHE, 荣盛石化, 11.93, --, 600, 10.45, 7158.0, 888.0, --, 0
2020-04-30 15:30:00, 601800.XSHG, 中国交建, 8.06, --, 900, 8.19, 7254.0, -117.0, --, 0
2020-04-30 15:30:00, 600900.XSHG, 长江电力, 17.45, --, 500, 17.25, 8725.0, 100.0, --, 0
2020-04-30 15:30:00, 601398.XSHG, 工商银行, 5.17, --, 1300, 5.11, 6721.0, 78.0, --, 0
2020-04-30 15:30:00, 601939.XSHG, 建设银行, 6.43, --, 1100, 6.3673, 7073.0, 69.0, --, 0
2020-04-30 15:30:00, 601319.XSHG, 中国人保, 6.35, --, 1000, 6.38, 6350.0, -30.0, --, 0
2020-04-30 15:30:00, 601988.XSHG, 中国银行, 3.48, --, 1900, 3.58, 6612.0, -190.0, --, 0
2020-04-30 15:30:00, 600028.XSHG, 中国石化, 4.46, --, 1400, 4.44, 6244.0, 28.0, --, 0
2020-04-30 15:30:00, 600036.XSHG, 招商银行, 35.09, --, 200, 35.09, 7018.0, 0, --, 5.6144
2020-05-06 15:30:00, 002493.XSHE, 荣盛石化, 12.25, --, 600, 10.45, 7350.0, 1080.0, --, 0
2020-05-06 15:30:00, 601800.XSHG, 中国交建, 8.39, --, 900, 8.19, 7551.0, 180.0, --, 0
2020-05-06 15:30:00, 600900.XSHG, 长江电力, 17.24, --, 500, 17.25, 8620.0, -5.0, --, 0
2020-05-06 15:30:00, 601398.XSHG, 工商银行, 5.11, --, 1200, 5.11, 6132.0, 0, --, 13.6359
2020-05-06 15:30:00, 601939.XSHG, 建设银行, 6.34, --, 1000, 6.34, 6340.0, 0, --, 14.1382
2020-05-06 15:30:00, 601319.XSHG, 中国人保, 6.38, --, 1000, 6.38, 6380.0, 0, --, 0
2020-05-06 15:30:00, 601988.XSHG, 中国银行, 3.45, --, 1900, 3.58, 6555.0, -247.0, --, 0
2020-05-06 15:30:00, 600028.XSHG, 中国石化, 4.43, --, 1400, 4.44, 6202.0, -14.0, --, 0
2020-05-06 15:30:00, 600036.XSHG, 招商银行, 34.63, --, 200, 35.09, 6926.0, -92.0, --, 0
2020-05-07 15:30:00, 002493.XSHE, 荣盛石化, 12.05, --, 600, 10.45, 7230.0, 960.0, --, 0
2020-05-07 15:30:00, 601800.XSHG, 中国交建, 8.21, --, 900, 8.19, 7389.0, 18.0, --, 0
2020-05-07 15:30:00, 601398.XSHG, 工商银行, 5.1, --, 1500, 5.108, 7650.0, -12.0, --, 5.0
